"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"UHMCTB9V","journalArticle","2006","Seifert, R.W.; Thonemann, U.W.; Sieke, M.A.","Relaxing channel separation: Integrating a virtual store into the supply chain via transshipments","IIE Transactions (Institute of Industrial Engineers)","","","10.1080/07408170600854453","","","2006","2021-01-04 13:18:16","2021-01-04 13:18:16","","917-931","","11","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2NFLMDKL","journalArticle","1997","Strader, T.J.; Shaw, M.J.","Characteristics of electronic markets","Decision Support Systems","","","10.1016/S0167-9236(97)00028-6","","","1997","2021-01-04 13:18:16","2021-01-04 13:18:16","","185-198","","3","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TBVZLHHE","journalArticle","2012","Su, X.; Mukhopadhyay, S.K.","Controlling power retailer's gray activities through contract design","Production and Operations Management","","","10.1111/j.1937-5956.2011.01245.x","","","2012","2021-01-04 13:18:16","2021-01-04 13:18:16","","145-160","","1","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C79CCIPU","journalArticle","2004","Tsay, A.A.; Agrawal, N.","Channel conflict and coordination in the E-commerce age","Production and Operations Management","","","10.1111/j.1937-5956.2004.tb00147.x","","","2004","2021-01-04 13:18:16","2021-01-04 13:24:38","","93-110","","1","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F2UVLB9H","journalArticle","1986","Varadarajan, P.R.; Rajaratnam, D.","Symbiotic marketing revisited","Journal of Marketing","","","","","","1986","2021-01-04 13:18:16","2021-01-04 13:18:16","","7-17","","1","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7CRXYS6K","journalArticle","2008","Wang, S.; Zheng, S.; Xu, L.; Li, D.; Meng, H.","A literature review of electronic marketplace research: Themes, theories and an integrative framework","Information Systems Frontiers","","","10.1007/s10796-008-9115-2","","","2008","2021-01-04 13:18:16","2021-01-04 13:18:16","","555-571","","5","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q4Q5EPLE","journalArticle","2004","Wang, Y.; Jiang, L.; Shen, Z.-J.","Channel Performance Under Consignment Contract with Revenue Sharing","Management Science","","","10.1287/mnsc.1030.0168","","","2004","2021-01-04 13:18:16","2021-01-04 13:24:41","","34-47","","1","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P55UHSGT","journalArticle","2010","Wu, C.; Mallik, S.","Cross sales in supply chains: An equilibrium analysis","International Journal of Production Economics","","","10.1016/j.ijpe.2010.03.003","","","2010","2021-01-04 13:18:16","2021-01-04 13:18:16","","158-167","","2","126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WXUJCCAM","journalArticle","2019","Agrawal, V.V.; Atasu, A.; Van Wassenhove, L.N.","New opportunities for operations management research in sustainability","Manufacturing and Service Operations Management","","","10.1287/msom.2017.0699","","","2019","2021-01-04 13:18:31","2021-01-04 13:18:31","","1-12","","1","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HG45TIQR","journalArticle","2014","Anderson, E.G.; Parker, G.G.; Tan, B.","Platform performance investment in the presence of network externalities","Information Systems Research","","","10.1287/isre.2013.0505","","","2014","2021-01-04 13:18:31","2021-01-04 13:18:31","","152-172","","1","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BH82Q58H","journalArticle","2019","Bieniek, M.","","","","","","","","2019","2021-01-04 13:18:31","2021-01-04 13:18:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RPWN8SRK","journalArticle","2019","Buratto, A.; Cesaretto, R.; De Giovanni, P.","Consignment contracts with cooperative programs and price discount mechanisms in a dynamic supply chain","International Journal of Production Economics","","","10.1016/j.ijpe.2019.04.027","","","2019","2021-01-04 13:18:31","2021-01-04 13:18:31","","72-82","","","218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4A3YSZWE","journalArticle","2020","Cai, Y.; Choi, T.M.; Zhang, J.","","","","","","","","2020","2021-01-04 13:18:31","2021-01-04 13:18:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AAIZQRBV","journalArticle","2020","Castillo, M.; Schifrin, M.","","","","","","","","2020","2021-01-04 13:18:31","2021-01-04 13:18:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2945KTT","journalArticle","2013","Chahal, M.","","","","","","","","2013","2021-01-04 13:18:31","2021-01-04 13:18:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WF7WLRV8","journalArticle","2010","Chen, J.M.; Lin, I.C.; Cheng, H.L.","Channel coordination under consignment and vendor-managed inventory in a distribution system","Transportation Research Part E: Logistics and Transportation Review","","","10.1016/j.tre.2010.05.007","","","2010","2021-01-04 13:18:31","2021-01-04 13:18:31","","831-843","","6","46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CY3VD6HA","journalArticle","2019","Chod, J.; Trichakis, N.; Tsoukalas, G.; Aspegren, H.; Weber, M.","On the financing benefits of supply chain transparency and blockchain adoption","Manage. Sci.","","","","","","2019","2021-01-04 13:18:31","2021-01-04 13:18:31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8LDF62MN","journalArticle","2020","Choi, T.-M.","Innovative “Bring-Service-Near-Your-Home” operations under Corona-Virus (COVID-19/SARS-CoV-2) outbreak: Can logistics become the Messiah?","Transportation Research Part E: Logistics and Transportation Review","","","10.1016/j.tre.2020.101961","","","2020","2021-01-04 13:18:31","2021-01-04 13:18:31","","","","","140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9FILB6RQ","journalArticle","2018","Choi, T.-M.; Chow, P.-S.; Lee, C.H.; Shen, B.","Used intimate apparel collection programs: A game-theoretic analytical study","Transportation Research Part E: Logistics and Transportation Review","","","10.1016/j.tre.2017.10.017","","","2018","2021-01-04 13:18:31","2021-01-04 13:18:31","","44-62","","","109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TAUHQPRA","journalArticle","2020","Choi, T.-M.; Guo, S.","Is a ‘free lunch’ a good lunch? The performance of zero wholesale price-based supply-chain contracts","European Journal of Operational Research","","","10.1016/j.ejor.2020.01.045","","","2020","2021-01-04 13:18:32","2021-01-04 13:18:32","","237-246","","1","285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMTUKTSM","journalArticle","2019","Choi, T.-M.; Wen, X.; Sun, X.; Chung, S.-H.","The mean-variance approach for global supply chain risk analysis with air logistics in the blockchain technology era","Transportation Research Part E: Logistics and Transportation Review","","","10.1016/j.tre.2019.05.007","","","2019","2021-01-04 13:18:32","2021-01-04 13:18:32","","178-191","","","127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F6525H6E","journalArticle","2019","Cui, Y.; Hu, M.; Liu, J.","Values of traceability in supply chains","","","","","","","2019","2021-01-04 13:18:32","2021-01-04 13:18:32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TA2U28BB","journalArticle","2020","Chu, L.Y.; Nazerzadeh, H.; Zhang, H.","Position ranking and auctions for online marketplaces","Management Science","","","10.1287/mnsc.2019.3372","","","2020","2021-01-04 13:18:32","2021-01-04 13:18:32","","3617-3634","","8","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F45N5ZWR","journalArticle","2019","De Giovanni, P.; Karray, S.; Martín-Herrán, G.","Vendor Management Inventory with consignment contracts and the benefits of cooperative advertising","European Journal of Operational Research","","","10.1016/j.ejor.2018.06.031","","","2019","2021-01-04 13:18:32","2021-01-04 13:18:32","","465-480","","2","272","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5TMV972B","journalArticle","2019","Dimitrov, B.","How Walmart and others are riding a blockchain wave to supply chain Paradise","How Walmart and others are riding a blockchain wave to supply chain paradise","","","","","","2019","2021-01-04 13:18:32","2021-01-04 13:18:32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
